Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
5968,-119.111532,363.320102,-211.886847,0.883975331,0.457851376,0.43490999,-0.011620407,-0.008531438,0.024564659
5969,-92.176764,124.498486,-148.440503,0.615512436,0.364133435,0.142041284,-0.012355876,-0.009414001,0.023535002
5970,-129.88544,-79.607205,-43.69418,0.406111315,0.25235525,-0.069800408,-0.012355876,-0.009414001,0.023535002
5971,-125.695587,-209.492645,23.942016,0.308488379,0.090301223,-0.12983843,-0.012355876,-0.009414001,0.023535002
5972,-42.49708,-246.004221,18.555063,0.265534251,-0.034656167,-0.1039684,-0.012355876,-0.009414001,0.023535002
5973,58.657941,-213.083947,-38.307226,0.365597757,-0.149362997,0.02928685,-0.011767501,-0.01014947,0.023535002
5974,117.914432,-113.724579,-99.95792,0.57060581,-0.236247401,0.231366259,-0.011767501,-0.01014947,0.023535002
5975,166.995565,-19.752164,-137.666595,0.646751682,-0.291892457,0.312881448,-0.011767501,-0.01014947,0.023535002
5976,165.798465,11.372458,-124.498487,0.627227115,-0.387562895,0.284082671,-0.01132622,-0.010296564,0.023976284
5977,124.498487,-27.533319,-77.811554,0.54473578,-0.398789602,0.164494597,-0.01132622,-0.010296564,0.023976284
5978,49.081134,-117.914432,-11.971008,0.375360041,-0.404158818,0.060526198,-0.01132622,-0.010296564,0.023976284
5979,6.584054,-183.156427,32.920273,0.359740367,-0.438814985,0.082003262,-0.01132622,-0.010296564,0.023976284
5980,-17.357962,-192.733234,29.32897,0.431005097,-0.499829256,0.240152294,-0.011620407,-0.01132622,0.02382919
5981,-23.942016,-165.199914,7.182605,0.583784913,-0.571093986,0.326060449,-0.011620407,-0.01132622,0.02382919
5982,-11.971009,-122.702835,-1.795651,0.671645566,-0.625762793,0.428564526,-0.011620407,-0.01132622,0.02382919
5983,-42.497079,-71.2275,6.584055,0.815151274,-0.620393578,0.588666055,-0.01250297,-0.010590751,0.024564659
5984,-92.775314,-34.117373,22.744915,0.947430275,-0.620393578,0.664811927,-0.01250297,-0.010590751,0.024564659
5985,-153.228907,-31.124622,63.446344,1.058232212,-0.533997248,0.635525076,-0.01250297,-0.010590751,0.024564659
5986,-226.252057,-53.869537,107.140525,1.143652294,-0.427100204,0.624298471,-0.01250297,-0.010590751,0.024564659
5987,-257.376678,-89.184012,113.126028,1.285693578,-0.374871967,0.532044852,-0.011914595,-0.011032032,0.024123377
5988,-226.252057,-107.739075,94.570966,1.437497248,-0.331429766,0.530092355,-0.011914595,-0.011032032,0.024123377
5989,-142.454999,-90.381112,49.679684,1.655684404,-0.262117533,0.570117737,-0.011914595,-0.011032032,0.024123377
5990,-62.847793,-83.797059,-16.759411,1.872407238,-0.290428135,0.539854638,-0.01250297,-0.01014947,0.02500594
5991,-12.569559,-114.323129,-67.037647,1.972958818,-0.251867074,0.407575637,-0.01250297,-0.01014947,0.02500594
5992,-4.189853,-178.368024,-76.614453,1.905599083,-0.196222018,0.211353619,-0.01250297,-0.01014947,0.02500594
5993,-12.569559,-275.931741,-81.402857,1.829941284,-0.191340877,-0.082003262,-0.01250297,-0.01014947,0.02500594
5994,-22.744915,-352.546194,-104.147772,1.806023649,-0.179626096,-0.198174516,-0.013385533,-0.010002376,0.024417565
5995,-49.679685,-372.896909,-115.52023,1.884122018,-0.17181631,-0.184507238,-0.013385533,-0.010002376,0.024417565
5996,-74.220102,-321.421573,-98.760818,2.052521509,-0.175233129,-0.066871662,-0.013385533,-0.010002376,0.024417565
5997,-99.359369,-210.091195,-48.482584,2.193098471,-0.161565851,0.128862181,-0.012944251,-0.009855282,0.02500594
5998,-106.541973,-97.563718,25.737668,2.187729256,-0.194269623,0.26309368,-0.012944251,-0.009855282,0.02500594
5999,-65.241996,-22.744916,91.578213,2.097916106,-0.332894088,0.333870336,-0.012944251,-0.009855282,0.02500594
6000,-8.379705,-17.956512,152.630356,1.856787564,-0.501293578,0.194269623,-0.012944251,-0.009855282,0.02500594
6001,31.124621,-83.198508,204.105692,1.419925076,-0.523746891,-0.02342946,-0.012944251,-0.009708189,0.024270471
6002,69.431848,-162.207162,213.682498,1.078733028,-0.510567788,-0.061014271,-0.012944251,-0.009708189,0.024270471
6003,92.775315,-171.78397,178.966574,0.956704485,-0.398789602,0.10640897,-0.012944251,-0.009708189,0.024270471
6004,102.950671,-115.52023,129.88544,0.824425382,-0.262605607,0.21379419,-0.012944251,-0.009708189,0.024270471
6005,138.863547,-50.278235,70.030399,0.672621814,-0.093717941,0.457363303,-0.013385533,-0.009561095,0.024858846
6006,202.31004,29.927521,-18.555063,0.627715291,-0.013179103,0.537414067,-0.013385533,-0.009561095,0.024858846
6007,177.769473,0,-86.19126,0.399277676,0.121052396,0.424171458,-0.013385533,-0.009561095,0.024858846
6008,-348.356341,-268.150586,-32.321722,-1.03333843,1.09532895,0.907892966,-0.013385533,-0.00897272,0.024270471
6009,-269.347537,-44.891281,46.088382,0.595011621,0.617464832,0.802948318,-0.013385533,-0.00897272,0.024270471
6010,-289.099851,140.659348,521.935961,0.769268502,1.279348114,1.044076962,-0.013385533,-0.00897272,0.024270471
6011,199.317288,316.633169,329.801279,1.359398879,-1.715234353,1.945624465,-0.013385533,-0.00897272,0.024270471
6012,180.163675,164.601364,-148.440503,0.721921407,-1.006980224,1.320837819,-0.012797158,-0.009266907,0.024564659
6013,78.409955,7.182605,-88.585461,0.667740673,0.308488379,0.901547503,-0.012797158,-0.009266907,0.024564659
6014,-90.979514,-116.11878,9.576806,0.327524873,0.902035576,0.65114475,-0.012797158,-0.009266907,0.024564659
6015,-141.257897,-146.644852,93.972416,0.161077778,0.379264934,0.676526707,-0.013532626,-0.008825626,0.024417565
6016,-132.878193,-43.09563,81.402856,0.433445668,-0.016595923,0.885439755,-0.013532626,-0.008825626,0.024417565
6017,-137.666595,-13.168109,55.066638,0.452970234,0.40562314,0.77512579,-0.013532626,-0.008825626,0.024417565
6018,-123.301386,-34.715924,66.439096,0.44076738,0.702396738,0.636989399,-0.013532626,-0.008825626,0.024417565
6019,-11.971008,55.665189,-1.795651,0.653097248,0.357299796,0.855176656,-0.013385533,-0.009561095,0.02500594
6020,76.614453,103.549221,-64.643445,0.676038634,0.105920897,0.895690112,-0.013385533,-0.009561095,0.02500594
6021,98.162268,93.373865,-62.249243,0.638941896,0.327036697,0.814175025,-0.013385533,-0.009561095,0.02500594
6022,92.775315,55.665189,-33.518823,0.633572681,0.282618349,0.798555352,-0.013385533,-0.009561095,0.02500594
6023,68.234747,50.876785,-35.913025,0.565724669,0.121052396,0.827354128,-0.013826814,-0.009266907,0.02500594
6024,66.439096,45.489832,-47.884033,0.61600051,0.127397859,0.80782946,-0.013826814,-0.009266907,0.02500594
6025,55.665189,21.547815,-39.504328,0.576463201,0.156684709,0.79367421,-0.013826814,-0.009266907,0.02500594
6026,57.460839,11.372457,-44.29273,0.598428338,0.075169623,0.819056167,-0.013532626,-0.009119813,0.024858846
6027,52.073887,2.992753,-35.913025,0.539366565,0.123004893,0.791721713,-0.013532626,-0.009119813,0.024858846
6028,29.92752,-7.182605,-18.555063,0.514960856,0.130326606,0.783911927,-0.013532626,-0.009119813,0.024858846
6029,23.343467,-5.386954,-13.76666,0.51544893,0.157172885,0.762434862,-0.013532626,-0.009119813,0.024858846
6030,16.160711,-2.394202,-8.379705,0.503734149,0.189876555,0.766827931,-0.013091345,-0.009414001,0.024417565
6031,10.773908,-0.59855,-5.985505,0.511055861,0.193293374,0.76438736,-0.013091345,-0.009414001,0.024417565
6032,3.591302,2.394201,-1.795651,0.518865749,0.211841692,0.741445973,-0.013091345,-0.009414001,0.024417565
6033,-2.394202,4.788404,0,0.523258716,0.19524577,0.75169633,-0.013091345,-0.009414001,0.024417565
6034,-3.591302,4.788403,0,0.522770642,0.208913048,0.746815189,-0.012944251,-0.009414001,0.02500594
6035,-3.591303,3.591303,1.795651,0.511544037,0.202567482,0.756089399,-0.012944251,-0.009414001,0.02500594
6036,-4.788403,1.795651,3.591303,0.514472681,0.218187156,0.761458614,-0.012944251,-0.009414001,0.02500594
6037,-3.591302,1.197101,0.59855,0.505686646,0.205008053,0.759018043,-0.012944251,-0.00897272,0.024564659
6038,-1.197101,0.59855,1.795652,0.520330071,0.199150765,0.739981549,-0.012944251,-0.00897272,0.024564659
6039,-1.795651,0,0.59855,0.510079613,0.196710194,0.758529969,-0.012944251,-0.00897272,0.024564659
6040,-4.788404,1.197101,1.197101,0.517889501,0.205984302,0.747791437,-0.012944251,-0.00897272,0.024564659
6041,-4.788253,-0.598551,1.795651,0.523746891,0.211353619,0.754625076,-0.013385533,-0.009266907,0.024417565
6042,-4.189853,2.394202,1.795651,0.524234964,0.211353619,0.759018043,-0.013385533,-0.009266907,0.024417565
6043,-3.591303,1.795651,1.197101,0.522770642,0.195733945,0.748767686,-0.013385533,-0.009266907,0.024417565
6044,-2.992752,0,0.59855,0.519353823,0.19524577,0.771220897,-0.013385533,-0.009266907,0.024417565
6045,0,-0.59855,0,0.52472314,0.191340877,0.757553721,-0.013385533,-0.00897272,0.024858846
6046,1.197101,-1.197101,-0.59855,0.520330071,0.195733945,0.749743935,-0.013385533,-0.00897272,0.024858846
6047,1.795651,-2.394202,-1.197101,0.523258716,0.190364628,0.752672579,-0.013385533,-0.00897272,0.024858846
6048,4.189853,-2.992752,-1.795651,0.520330071,0.191829052,0.765363507,-0.013385533,-0.00897272,0.024858846
6049,2.394202,-1.795651,-1.197101,0.516913252,0.196710194,0.749743935,-0.013091345,-0.009561095,0.024711752
6050,0,0.598551,-0.59855,0.52716371,0.207936799,0.755601223,-0.013091345,-0.009561095,0.024711752
6051,0.59855,1.1971,-1.197101,0.52472314,0.202567482,0.757553721,-0.013091345,-0.009561095,0.024711752
6052,-2.992752,4.189853,0,0.520330071,0.196710194,0.748767686,-0.013091345,-0.009561095,0.024711752
6053,-2.992752,3.591303,0.59855,0.522770642,0.20110316,0.738029154,-0.013091345,-0.009561095,0.024711752
6054,-2.992752,5.985504,-0.59855,0.526187462,0.188900306,0.739981549,-0.013091345,-0.009266907,0.024123377
6055,-5.386954,4.189853,0.59855,0.524234964,0.200126911,0.752672579,-0.013091345,-0.009266907,0.024123377
6056,-1.197101,6.584054,0,0.515937003,0.202567482,0.753648828,-0.013091345,-0.009266907,0.024123377
6057,-2.992752,1.795652,0,0.507150968,0.199150765,0.73168369,-0.013091345,-0.009266907,0.024123377
6058,-4.189853,-1.197101,1.197101,0.525211213,0.189876555,0.756089399,-0.013091345,-0.009266907,0.024123377
6059,-2.394201,0.59855,0,0.514960856,0.194757696,0.750720082,-0.013091345,-0.009119813,0.024564659
6060,-2.394202,1.197101,-0.59855,0.52472314,0.187435984,0.763899185,-0.013091345,-0.009119813,0.024564659
6061,-1.795651,1.795651,-0.598551,0.525211213,0.193293374,0.757553721,-0.013091345,-0.009119813,0.024564659
6062,-1.795651,1.795652,0,0.517401427,0.193781448,0.745350866,-0.013091345,-0.009119813,0.024564659
6063,0,1.795651,-0.59855,0.524234964,0.187924057,0.743886544,-0.013091345,-0.009119813,0.024564659
6064,0,4.189853,-0.59855,0.522770642,0.189388379,0.747303262,-0.01250297,-0.009414001,0.024270471
6065,0,2.992752,0,0.513008359,0.185971662,0.739981549,-0.01250297,-0.009414001,0.024270471
6066,0,1.795651,0,0.522282569,0.186947808,0.750232008,-0.01250297,-0.009414001,0.024270471
6067,1.1971,-0.59855,0,0.522282569,0.181578593,0.753648828,-0.01250297,-0.009414001,0.024270471
6068,1.197101,0.59855,0,0.52130632,0.186459735,0.746815189,-0.01250297,-0.009414001,0.024270471
6069,0,0,-0.598551,0.51544893,0.193781448,0.747791437,-0.012944251,-0.009119813,0.024711752
6070,1.197101,1.197101,2.394202,0.513008359,0.186459735,0.76097054,-0.012944251,-0.009119813,0.024711752
6071,0,-2.394202,-2.992752,0.519353823,0.188412232,0.76438736,-0.012944251,-0.009119813,0.024711752
6072,-1.795651,-3.591302,0.59855,0.52472314,0.19768634,0.76438736,-0.012944251,-0.009119813,0.024711752
6073,-0.598551,-4.788404,0,0.507639042,0.186947808,0.753648828,-0.013532626,-0.009119813,0.024564659
6074,0.598551,-1.1971,0.598551,0.514960856,0.191829052,0.736564832,-0.013532626,-0.009119813,0.024564659
6075,2.394201,-1.795652,7.182604,0.509103466,0.182554842,0.75511315,-0.013532626,-0.009119813,0.024564659
6076,-0.59855,-4.189853,-2.394201,0.512520183,0.185971662,0.734612334,-0.013532626,-0.009119813,0.024564659
6077,1.197101,-3.591302,-1.197101,0.513984608,0.187924057,0.737540979,-0.013532626,-0.009119813,0.024564659
6078,1.197101,-2.992752,0,0.515937003,0.186947808,0.762434862,-0.013238439,-0.009266907,0.024858846
6079,1.795651,-3.591303,-1.197101,0.51544893,0.17181631,0.76097054,-0.013238439,-0.009266907,0.024858846
6080,1.795651,-2.992752,0.598551,0.514960856,0.190852803,0.744862691,-0.013238439,-0.009266907,0.024858846
6081,2.992752,-0.59855,5.985504,0.517401427,0.174744954,0.747791437,-0.013238439,-0.009266907,0.024858846
6082,1.795651,-2.394202,-2.992752,0.523746891,0.187435984,0.754625076,-0.013238439,-0.009266907,0.024858846
6083,1.795652,-2.992752,-2.394202,0.51544893,0.178649949,0.760482365,-0.013238439,-0.009266907,0.024711752
6084,1.197101,-2.394202,1.795651,0.522282569,0.191340877,0.754625076,-0.013238439,-0.009266907,0.024711752
6085,1.1971,0,0.598551,0.518377574,0.183042915,0.757553721,-0.013238439,-0.009266907,0.024711752
6086,-1.1971,0,-0.598551,0.513008359,0.184995413,0.746815189,-0.013238439,-0.009266907,0.024711752
6087,-0.598551,0.598551,-1.795651,0.511055861,0.174744954,0.76438736,-0.013238439,-0.009266907,0.024711752
6088,1.197101,1.197101,0.59855,0.525211213,0.185971662,0.734612334,-0.012797158,-0.008825626,0.025447221
6089,0.59855,1.197101,0.598551,0.52130632,0.187924057,0.751208257,-0.012797158,-0.008825626,0.025447221
6090,0,1.795651,3.591302,0.517889501,0.174256881,0.752184506,-0.012797158,-0.008825626,0.025447221
6091,-1.1971,0,-0.59855,0.548152599,0.183531091,0.744374618,-0.012797158,-0.008825626,0.025447221
6092,0,1.795651,-4.788403,0.514472681,0.172304383,0.751208257,-0.012797158,-0.008825626,0.025447221
6093,0.59855,1.795651,-1.795652,0.52716371,0.176209378,0.746327115,-0.013385533,-0.00897272,0.024711752
6094,1.197101,1.197101,-1.1971,0.514960856,0.175721203,0.749255759,-0.013385533,-0.00897272,0.024711752
6095,2.394201,-0.59855,-0.598551,0.526675535,0.179138022,0.746327115,-0.013385533,-0.00897272,0.024711752
6096,1.197101,0,-1.197101,0.52130632,0.178649949,0.761458614,-0.013385533,-0.00897272,0.024711752
6097,1.197101,0.59855,-1.197101,0.528139857,0.176209378,0.754625076,-0.013091345,-0.009561095,0.02500594
6098,0.598551,0,-0.59855,0.524234964,0.175721203,0.744862691,-0.013091345,-0.009561095,0.02500594
6099,0,1.197101,-1.197101,0.519353823,0.166935168,0.747303262,-0.013091345,-0.009561095,0.02500594
6100,1.1971,0.59855,0,0.52130632,0.165958919,0.746815189,-0.013091345,-0.009561095,0.02500594
6101,0.598551,0.598551,-1.197101,0.522282569,0.168887666,0.74242212,-0.013091345,-0.009561095,0.02500594
6102,-0.598551,2.992752,-1.795651,0.529604281,0.1776737,0.750720082,-0.01367972,-0.009414001,0.024564659
6103,0,1.795651,-1.197101,0.528139857,0.181578593,0.751208257,-0.01367972,-0.009414001,0.024564659
6104,0,2.394202,-1.197101,0.527651784,0.172304383,0.739005403,-0.01367972,-0.009414001,0.024564659
6105,0,2.394201,0,0.525699286,0.172304383,0.750232008,-0.01367972,-0.009414001,0.024564659
6106,0,2.992752,0,0.532532926,0.183531091,0.741445973,-0.01367972,-0.009414001,0.024564659
6107,-0.59855,2.992753,-1.1971,0.517889501,0.175721203,0.759506218,-0.013385533,-0.00897272,0.02500594
6108,-0.59855,0.59855,0,0.514960856,0.176697452,0.746327115,-0.013385533,-0.00897272,0.02500594
6109,0.59855,0.59855,1.1971,0.516913252,0.190364628,0.751208257,-0.013385533,-0.00897272,0.02500594
6110,-0.59855,-1.795651,0,0.516913252,0.172792559,0.753648828,-0.013385533,-0.00897272,0.02500594
6111,1.1971,-2.394202,1.197101,0.523746891,0.184995413,0.760482365,-0.013385533,-0.00897272,0.02500594
6112,1.795652,-2.394201,-0.59855,0.522770642,0.173280632,0.748767686,-0.013385533,-0.009414001,0.02500594
6113,-0.598551,-1.795651,1.197101,0.517889501,0.185483486,0.748767686,-0.013385533,-0.009414001,0.02500594
6114,0,0,0.59855,0.52472314,0.187924057,0.748767686,-0.013385533,-0.009414001,0.02500594
6115,0,-1.197101,-0.59855,0.527651784,0.178649949,0.765363507,-0.013385533,-0.009414001,0.02500594
6116,0,-0.598551,0.59855,0.513984608,0.173768807,0.754136901,-0.013385533,-0.009414001,0.02500594
6117,1.197101,-0.59855,-1.197101,0.522282569,0.169863812,0.739981549,-0.013385533,-0.009414001,0.02500594
6118,0.59855,-1.795651,-0.59855,0.518865749,0.173768807,0.739493476,-0.013532626,-0.00897272,0.024858846
6119,0,1.1971,-0.598551,0.524234964,0.180114271,0.739005403,-0.013532626,-0.00897272,0.024858846
6120,0.598551,0,0.598551,0.51544893,0.1776737,0.739981549,-0.013532626,-0.00897272,0.024858846
6121,0,0.598551,0,0.523746891,0.177185525,0.76438736,-0.013532626,-0.00897272,0.024858846
6122,-0.598551,0,0.59855,0.520330071,0.176697452,0.756577472,-0.013532626,-0.00897272,0.024858846
6123,-0.59855,1.197101,-0.59855,0.52472314,0.174256881,0.759018043,-0.013532626,-0.008678532,0.024711752
6124,-0.59855,1.197101,0.59855,0.518377574,0.173280632,0.748767686,-0.013532626,-0.008678532,0.024711752
6125,-0.598551,2.394201,-0.59855,0.52716371,0.180114271,0.757553721,-0.013532626,-0.008678532,0.024711752
6126,0,1.197101,-0.598551,0.528139857,0.176209378,0.742910296,-0.013532626,-0.008678532,0.024711752
6127,-0.59855,2.394202,-0.59855,0.517401427,0.167911417,0.732659837,-0.013532626,-0.008678532,0.024711752
6128,-0.598551,0.59855,0,0.516913252,0.178649949,0.765363507,-0.013532626,-0.008678532,0.024711752
6129,0,0.598551,0,0.525699286,0.175233129,0.750720082,-0.013385533,-0.00897272,0.02500594
6130,0.598551,-0.598551,0,0.520818145,0.169375739,0.756577472,-0.013385533,-0.00897272,0.02500594
6131,1.795651,-0.59855,-0.59855,0.52472314,0.174256881,0.752672579,-0.013385533,-0.00897272,0.02500594
6132,0.59855,-1.197101,0.59855,0.525699286,0.176209378,0.752184506,-0.013385533,-0.00897272,0.02500594
6133,1.795652,-2.394202,0,0.517889501,0.176209378,0.759506218,-0.013385533,-0.00897272,0.02500594
6134,0.59855,-1.795651,-0.59855,0.524234964,0.182066667,0.74583894,-0.013385533,-0.00897272,0.02500594
6135,0,-0.59855,0,0.517889501,0.182066667,0.750232008,-0.012944251,-0.009266907,0.025300128
6136,0.598551,-0.598551,0,0.52130632,0.179626096,0.743886544,-0.012944251,-0.009266907,0.025300128
6137,0.59855,-0.59855,0,0.523258716,0.178649949,0.758529969,-0.012944251,-0.009266907,0.025300128
6138,-0.59855,0.59855,0,0.52716371,0.182554842,0.754625076,-0.012944251,-0.009266907,0.025300128
6139,0,-0.59855,-0.598551,0.521794393,0.176697452,0.757065647,-0.012944251,-0.009266907,0.025300128
6140,0,1.197101,0.598551,0.516425178,0.183042915,0.768292253,-0.012944251,-0.009266907,0.025300128
6141,-0.598551,0,0.59855,0.524234964,0.180114271,0.752184506,-0.012797158,-0.009119813,0.025300128
6142,-0.59855,0,0.59855,0.516913252,0.174256881,0.755601223,-0.012797158,-0.009119813,0.025300128
6143,0,-0.598551,0,0.518865749,0.176697452,0.746327115,-0.012797158,-0.009119813,0.025300128
6144,1.197101,0,-0.59855,0.519841998,0.170351988,0.747791437,-0.012797158,-0.009119813,0.025300128
6145,-0.598551,-1.795651,0,0.525699286,0.171328236,0.749255759,-0.012797158,-0.009119813,0.025300128
6146,0,0,-0.59855,0.520818145,0.178649949,0.750720082,-0.013238439,-0.009561095,0.024858846
6147,0.598551,0,0,0.518377574,0.173768807,0.753648828,-0.013238439,-0.009561095,0.024858846
6148,-0.598551,0.59855,0.59855,0.523746891,0.1776737,0.756577472,-0.013238439,-0.009561095,0.024858846
6149,-0.59855,1.197101,-0.59855,0.523258716,0.178649949,0.74242212,-0.013238439,-0.009561095,0.024858846
6150,0.59855,2.394202,0,0.522282569,0.175721203,0.752672579,-0.013238439,-0.009561095,0.024858846
6151,-0.59855,1.197101,-0.598551,0.520330071,0.178649949,0.75169633,-0.013238439,-0.009561095,0.024858846
6152,-1.197101,1.795651,-0.59855,0.522770642,0.174256881,0.747303262,-0.012650064,-0.008678532,0.024417565
6153,-1.197101,1.197101,-0.598551,0.522770642,0.178649949,0.743886544,-0.012650064,-0.008678532,0.024417565
6154,-1.197101,1.795651,0.598551,0.51544893,0.176209378,0.736076656,-0.012650064,-0.008678532,0.024417565
6155,0,1.197101,0,0.520330071,0.180114271,0.752672579,-0.012650064,-0.008678532,0.024417565
6156,-0.59855,1.197101,0.59855,0.520330071,0.178161774,0.744862691,-0.012650064,-0.008678532,0.024417565
6157,-0.598551,0.59855,-0.59855,0.522770642,0.174744954,0.752672579,-0.012650064,-0.008678532,0.024417565
6158,0,0.59855,0,0.520330071,0.175721203,0.751208257,-0.013238439,-0.009708189,0.024270471
6159,0.598551,-0.59855,0.59855,0.512520183,0.170840061,0.756577472,-0.013238439,-0.009708189,0.024270471
6160,0,0.59855,-0.59855,0.517889501,0.173768807,0.761946789,-0.013238439,-0.009708189,0.024270471
6161,0.59855,-0.59855,0,0.524234964,0.17181631,0.744862691,-0.013238439,-0.009708189,0.024270471
6162,0,0.59855,-0.598551,0.513984608,0.171328236,0.74583894,-0.013238439,-0.009708189,0.024270471
6163,0,1.197101,-0.59855,0.52130632,0.170840061,0.753648828,-0.013385533,-0.008825626,0.024564659
6164,0,0,0,0.516913252,0.173280632,0.744374618,-0.013385533,-0.008825626,0.024564659
6165,0,0,0,0.520818145,0.17181631,0.74583894,-0.013385533,-0.008825626,0.024564659
6166,-0.59855,-0.59855,0,0.523258716,0.184507238,0.763899185,-0.013385533,-0.008825626,0.024564659
6167,0,0,0,0.518377574,0.170351988,0.757553721,-0.013385533,-0.008825626,0.024564659
6168,1.197101,-1.795651,0.59855,0.518865749,0.176697452,0.741934047,-0.013238439,-0.009119813,0.024858846
6169,1.1971,-1.197101,0,0.510079613,0.167423242,0.750232008,-0.013238439,-0.009119813,0.024858846
6170,-1.1971,-1.197101,0.598551,0.522282569,0.179138022,0.74583894,-0.013238439,-0.009119813,0.024858846
6171,0.59855,-0.59855,0.59855,0.519841998,0.173280632,0.747303262,-0.013238439,-0.009119813,0.024858846
6172,0.59855,0.59855,-0.59855,0.528139857,0.177185525,0.761458614,-0.013238439,-0.009119813,0.024858846
6173,0,0,0,0.514960856,0.176209378,0.749743935,-0.013238439,-0.009119813,0.024858846
6174,0.598551,0.59855,0,0.52472314,0.168887666,0.744374618,-0.013238439,-0.009119813,0.02500594
6175,-0.598551,0.598551,-0.598551,0.514472681,0.174744954,0.759506218,-0.013238439,-0.009119813,0.02500594
6176,-0.59855,0,0.598551,0.520330071,0.175721203,0.747303262,-0.013238439,-0.009119813,0.02500594
6177,-0.59855,-0.598551,0,0.515937003,0.18109052,0.754625076,-0.013091345,-0.00897272,0.024711752
6178,1.1971,0.598551,0.59855,0.516425178,0.167911417,0.74583894,-0.013091345,-0.00897272,0.024711752
6179,0,-0.598551,0,0.519353823,0.172792559,0.766339755,-0.013091345,-0.00897272,0.024711752
6180,0.598551,0,-1.197101,0.512520183,0.170840061,0.759018043,-0.013091345,-0.00897272,0.024711752
6181,0,0,0,0.522282569,0.174744954,0.750720082,-0.013532626,-0.00897272,0.024270471
6182,0,-0.59855,0,0.518865749,0.172792559,0.751208257,-0.013532626,-0.00897272,0.024270471
6183,0.59855,0.59855,-0.59855,0.517889501,0.178161774,0.750232008,-0.013532626,-0.00897272,0.024270471
6184,-1.197101,0,0.59855,0.513984608,0.168887666,0.746815189,-0.013532626,-0.00897272,0.024270471
6185,0,1.197101,-0.59855,0.514472681,0.172792559,0.752184506,-0.013385533,-0.009266907,0.024270471
6186,0,-0.59855,0,0.524234964,0.167423242,0.752184506,-0.013385533,-0.009266907,0.024270471
6187,0,0.59855,0,0.519841998,0.179626096,0.756089399,-0.013385533,-0.009266907,0.024270471
6188,-0.59855,0.598551,0,0.520818145,0.174744954,0.746327115,-0.013385533,-0.009266907,0.024270471
6189,0,1.1971,-0.59855,0.528139857,0.170840061,0.74583894,-0.013091345,-0.009119813,0.024858846
6190,0,1.197101,0,0.515937003,0.174256881,0.746327115,-0.013091345,-0.009119813,0.024858846
6191,0,0,-0.598551,0.507639042,0.180114271,0.756089399,-0.013091345,-0.009119813,0.024858846
6192,-0.59855,0.598551,-0.59855,0.516913252,0.172304383,0.757553721,-0.013238439,-0.009414001,0.024711752
6193,0,1.197101,-0.598551,0.517889501,0.170840061,0.749743935,-0.013238439,-0.009414001,0.024711752
6194,-0.598551,1.795651,0.598551,0.517401427,0.173768807,0.757553721,-0.013238439,-0.009414001,0.024711752
6195,-0.59855,0.59855,0,0.52716371,0.175233129,0.761946789,-0.013238439,-0.009414001,0.024711752
6196,0.59855,1.197101,0,0.522282569,0.1776737,0.749255759,-0.013091345,-0.009414001,0.023976284
6197,0,-1.795651,0,0.519353823,0.176697452,0.743886544,-0.013091345,-0.009414001,0.023976284
6198,0.598551,-0.598551,0,0.514472681,0.163030275,0.763411111,-0.013091345,-0.009414001,0.023976284
6199,1.1971,-0.59855,0,0.508615291,0.168887666,0.751208257,-0.013091345,-0.009414001,0.023976284
6200,1.795652,-1.197101,-0.598551,0.506662895,0.166935168,0.749743935,-0.012944251,-0.008678532,0.024711752
6201,0.59855,-0.59855,-0.59855,0.509103466,0.167423242,0.745350866,-0.012944251,-0.008678532,0.024711752
6202,0.598551,-1.197101,0.59855,0.515937003,0.170840061,0.769268502,-0.012944251,-0.008678532,0.024711752
6203,1.795501,-1.197101,-0.59855,0.509103466,0.167911417,0.754625076,-0.012944251,-0.008678532,0.024711752
6204,0,0,0,0.511544037,0.175721203,0.753648828,-0.012650064,-0.00897272,0.024858846
6205,0.598551,-1.795651,1.197101,0.510079613,0.178161774,0.756577472,-0.012650064,-0.00897272,0.024858846
6206,0,-1.795651,1.197101,0.515937003,0.175233129,0.748767686,-0.012650064,-0.00897272,0.024858846
6207,-0.598551,-0.598551,0.59855,0.516913252,0.179138022,0.763899185,-0.012797158,-0.009119813,0.024564659
6208,-0.598401,-2.394202,1.197101,0.513984608,0.16839949,0.752184506,-0.012797158,-0.009119813,0.024564659
6209,0.598401,-1.1971,0,0.508127217,0.172792559,0.764875433,-0.012797158,-0.009119813,0.024564659
6210,1.795651,0,-0.598551,0.517889501,0.174744954,0.774149643,-0.012797158,-0.009119813,0.024564659
6211,0,-1.197101,0.598551,0.507150968,0.18109052,0.770244648,-0.013532626,-0.00897272,0.02500594
6212,-1.795651,0.59855,1.197101,0.51203211,0.173768807,0.759018043,-0.013532626,-0.00897272,0.02500594
6213,-0.598401,0,0.59855,0.514960856,0.172304383,0.764875433,-0.013532626,-0.00897272,0.02500594
6214,1.196952,-1.197101,-0.59855,0.522770642,0.173768807,0.749743935,-0.013532626,-0.00897272,0.02500594
6215,1.1971,0,0,0.51544893,0.180114271,0.755601223,-0.013238439,-0.008678532,0.024417565
